breakpoints,primitives,points,q_bp
35000,movel_fit,"[array([ 847.48765081, -162.66430145,  970.83379789])]","[array([-0.47859544, -0.66424879,  0.84024365,  0.39576912,  1.49566586,
       -2.87056678])]"
35833,movel_fit,"[array([ 835.85248909, -173.26753578,  975.10572657])]","[array([-0.48765408, -0.69069786,  0.84563819,  0.38425566,  1.49363363,
       -2.87284177])]"
36666,movel_fit,"[array([ 825.28921123, -184.64560957,  981.04324303])]","[array([-0.4974406 , -0.71705255,  0.84958013,  0.37323637,  1.49112023,
       -2.87563997])]"
37500,movel_fit,"[array([ 815.76002674, -196.63521345,  988.7030897 ])]","[array([-0.50777496, -0.7431417 ,  0.85202784,  0.36272363,  1.48811627,
       -2.87887006])]"
38333,movel_fit,"[array([ 807.23986327, -209.09451802,  998.08769317])]","[array([-0.51846334, -0.76874887,  0.85297023,  0.35270845,  1.48456498,
       -2.88240194])]"
39166,movel_fit,"[array([ 799.66500697, -221.99555715, 1009.22093234])]","[array([-0.52938052, -0.79381405,  0.85243728,  0.34309674,  1.4803219 ,
       -2.88609998])]"
40000,movel_fit,"[array([ 792.9850608 , -235.33245638, 1022.13940755])]","[array([-0.54041592, -0.81832248,  0.85048074,  0.33379909,  1.47518484,
       -2.88983765])]"
40833,movel_fit,"[array([ 787.17576813, -248.96960037, 1036.80934195])]","[array([-0.55139501, -0.84217289,  0.84719831,  0.32483253,  1.46900184,
       -2.89351823])]"
41666,movel_fit,"[array([ 782.16612787, -262.6696223 , 1053.16422514])]","[array([-0.56214029, -0.86531011,  0.84273153,  0.31628305,  1.46173721,
       -2.89712112])]"
42500,movel_fit,"[array([ 777.85282676, -276.12068786, 1071.05351244])]","[array([-0.57247114, -0.88765347,  0.83725684,  0.30827483,  1.453481  ,
       -2.90066424])]"
43333,movel_fit,"[array([ 774.14232401, -289.0916103 , 1090.26100258])]","[array([-0.58224898, -0.90911897,  0.83097265,  0.30087392,  1.44430103,
       -2.90413433])]"
44166,movel_fit,"[array([ 770.96439215, -301.63108417, 1110.735921  ])]","[array([-0.5914785 , -0.92983795,  0.82403565,  0.29399402,  1.43401265,
       -2.90748502])]"
45000,movel_fit,"[array([ 768.26477778, -313.83918578, 1132.44772883])]","[array([-0.60019419, -0.9499523 ,  0.81660806,  0.28753792,  1.42236617,
       -2.91066759])]"
45833,movel_fit,"[array([ 765.93793599, -325.59672235, 1155.10823345])]","[array([-0.60835906, -0.96937718,  0.80891415,  0.28152103,  1.40945254,
       -2.91367678])]"
46666,movel_fit,"[array([ 763.84887181, -336.755202  , 1178.45384763])]","[array([-0.61595724, -0.98805944,  0.80112477,  0.27597034,  1.39549819,
       -2.91655731])]"
47500,movel_fit,"[array([ 761.94513698, -347.31490336, 1202.43894316])]","[array([-0.62301157, -1.00610756,  0.79334522,  0.27086326,  1.38045973,
       -2.91933817])]"
48333,movel_fit,"[array([ 759.9976459 , -357.03076867, 1226.43698126])]","[array([-0.62952087, -1.02318614,  0.78573686,  0.26622301,  1.36508634,
       -2.9220561 ])]"
49166,movel_fit,"[array([ 757.77681665, -365.67221827, 1249.94190682])]","[array([-0.63550959, -1.03904353,  0.77831572,  0.26205428,  1.35024326,
       -2.9247786 ])]"
50000,movel_fit,"[array([ 755.05287452, -374.16920045, 1272.3232858 ])]","[array([-0.64159282, -1.05343776,  0.77132388,  0.25778716,  1.3358796 ,
       -2.92714845])]"
