breakpoints,primitives,p_bp,q_bp
0,moveabsj_fit,"[array([ 83.782202  , 514.34167841, 575.37430924])]","[array([-0.0757328 , -0.31155645, -1.96611282, -2.9652528 ,  1.18365053,
       -1.09188968])]"
1405,movel_fit,"[array([ 84.67648232, 518.71878555, 585.03744696])]","[array([-0.06852664, -0.3216037 , -1.97393972, -2.96920187,  1.1915277 ,
       -1.09648657])]"
2796,movel_fit,"[array([ 84.02641689, 523.15375303, 596.54979739])]","[array([-0.05579789, -0.33246261, -1.98598894, -2.96621761,  1.20618162,
       -1.09901107])]"
4265,movel_fit,"[array([ 82.95249927, 529.91099261, 609.86020873])]","[array([-0.04490093, -0.34251698, -1.99593717, -2.96696521,  1.21919547,
       -1.10550399])]"
5782,movel_fit,"[array([ 80.04798539, 537.46420302, 623.9005303 ])]","[array([-0.03222183, -0.35202801, -2.00630325, -2.96698055,  1.23280572,
       -1.11277734])]"
7373,movel_fit,"[array([ 75.05835335, 545.71037182, 637.84381248])]","[array([-0.01865965, -0.36092597, -2.01538725, -2.9677718 ,  1.24514529,
       -1.12132477])]"
9008,movel_fit,"[array([ 67.59688558, 553.4400036 , 649.88012772])]","[array([-0.00360404, -0.36877658, -2.02297546, -2.96844997,  1.25516516,
       -1.12952262])]"
10693,movel_fit,"[array([ 57.71815926, 560.29421573, 659.53967624])]","[array([ 0.01326845, -0.37561806, -2.0292077 , -2.96808766,  1.26319342,
       -1.13674563])]"
12443,movel_fit,"[array([ 45.36283762, 566.2097513 , 667.07265383])]","[array([ 0.03276709, -0.38164848, -2.03492371, -2.96511466,  1.2707409 ,
       -1.14245782])]"
14287,movel_fit,"[array([ 30.45872448, 571.14833946, 672.52756746])]","[array([ 0.05523036, -0.38693209, -2.04033503, -2.95883188,  1.27842507,
       -1.14652053])]"
16238,movel_fit,"[array([ 13.00951429, 574.76976556, 675.47588861])]","[array([ 0.08083455, -0.39129785, -2.0453737 , -2.94858719,  1.28635051,
       -1.14851919])]"
18310,movel_fit,"[array([ -6.95144139, 576.63559445, 675.34535317])]","[array([ 0.10974075, -0.39447305, -2.04985961, -2.93360993,  1.29450308,
       -1.1479874 ])]"
20510,movel_fit,"[array([-29.27590583, 575.97587176, 671.06579759])]","[array([ 0.14203352, -0.39595538, -2.0532804 , -2.91301482,  1.30237435,
       -1.14417697])]"
22847,movel_fit,"[array([-53.83714069, 571.78496423, 661.37153632])]","[array([ 0.17801125, -0.39502001, -2.05506636, -2.88532263,  1.30949589,
       -1.13613433])]"
25363,movel_fit,"[array([-81.11145038, 562.75115596, 645.02159529])]","[array([ 0.21914345, -0.39064998, -2.05489902, -2.84716262,  1.31641896,
       -1.12251301])]"
27848,movel_fit,"[array([-108.66582661,  547.39766354,  621.17258628])]","[array([ 0.26263868, -0.38150025, -2.05151945, -2.79959656,  1.3206511 ,
       -1.10296546])]"
29954,movel_fit,"[array([-132.28719008,  527.07239203,  593.30533234])]","[array([ 0.30199443, -0.36852047, -2.04455283, -2.75105169,  1.31947798,
       -1.08080728])]"
31729,movel_fit,"[array([-152.44452355,  503.59785124,  564.95422884])]","[array([ 0.3372967 , -0.35369916, -2.03508208, -2.70373081,  1.31499746,
       -1.05816327])]"
33254,movel_fit,"[array([-169.82988479,  477.66926479,  537.30878649])]","[array([ 0.36934548, -0.33774139, -2.02412998, -2.65864443,  1.30751977,
       -1.03593172])]"
34622,movel_fit,"[array([-185.28981774,  449.47428891,  510.81622425])]","[array([ 0.39930191, -0.32119048, -2.01192302, -2.61545067,  1.29765819,
       -1.01429257])]"
35889,movel_fit,"[array([-199.11643917,  419.16386291,  485.86811948])]","[array([ 0.42808439, -0.30434595, -1.9989965 , -2.57368784,  1.28605216,
       -0.99316221])]"
37105,movel_fit,"[array([-211.35865177,  386.72565452,  462.65385781])]","[array([ 0.45661744, -0.28741673, -1.98569223, -2.53250393,  1.27335117,
       -0.97217397])]"
38302,movel_fit,"[array([-221.65771986,  352.27347705,  441.38270026])]","[array([ 0.48560323, -0.27062346, -1.97242545, -2.49127163,  1.26011436,
       -0.95090942])]"
