breakpoints,primitives,points,q_bp
21457,movel_fit,"[array([ 954.83982322, -114.06635736,  776.81302464])]","[array([-0.55512366, -0.23836568, -0.50789121, -0.75102624, -1.5511145 ,
        2.02773028])]"
21956,movel_fit,"[array([958.53847784, -97.52159026, 781.23798438])]","[array([-0.53615026, -0.23731349, -0.50219585, -0.75083796, -1.55149766,
        2.00989347])]"
22455,movel_fit,"[array([962.15989777, -80.95577363, 785.64777949])]","[array([-0.51678249, -0.23580445, -0.49591933, -0.75003555, -1.55188461,
        1.99214124])]"
22954,movel_fit,"[array([965.69438038, -64.36405964, 790.03077251])]","[array([-0.49701216, -0.23380417, -0.48903854, -0.74858668, -1.55231658,
        1.97445157])]"
23453,movel_fit,"[array([969.13192806, -47.74174748, 794.37506773])]","[array([-0.47683205, -0.23128377, -0.48153511, -0.74646135, -1.55283233,
        1.95680705])]"
23952,movel_fit,"[array([972.46221026, -31.08432873, 798.66846393])]","[array([-0.45623633, -0.22822337, -0.47339801, -0.74363279, -1.55346506,
        1.93919688])]"
24451,movel_fit,"[array([975.67452812, -14.38753045, 802.89840836])]","[array([-0.43522045, -0.22461411, -0.46462521, -0.74007742, -1.55424021,
        1.92161775])]"
24950,movel_fit,"[array([978.75778217,   2.35264392, 807.05195175])]","[array([-0.41378049, -0.22045837, -0.45522361, -0.73577401, -1.55517482,
        1.90407331])]"
25449,movel_fit,"[array([981.70044337,  19.13987469, 811.11570464])]","[array([-0.3919122 , -0.21576781, -0.4452075 , -0.73070218, -1.55627857,
        1.88657225])]"
25948,movel_fit,"[array([984.49052793,  35.97748452, 815.075795  ])]","[array([-0.36960993, -0.21055958, -0.43459563, -0.72484055, -1.55755667,
        1.86912536])]"
26447,movel_fit,"[array([987.11557631,  52.86839146, 818.917828  ])]","[array([-0.34686555, -0.20485137, -0.42340741, -0.71816504, -1.55901405,
        1.85174194])]"
26946,movel_fit,"[array([989.5626372 ,  69.81505172, 822.62684876])]","[array([-0.3236678 , -0.19865603, -0.41165913, -0.71064768, -1.56066015,
        1.83442649])]"
27445,movel_fit,"[array([991.81825767,  86.81938684, 826.18730997])]","[array([-0.30000215, -0.19197717, -0.39936094, -0.7022564 , -1.5625133 ,
        1.81717599])]"
27944,movel_fit,"[array([993.86848147, 103.88269041, 829.58304699])]","[array([-0.27585124, -0.18480638, -0.38651528, -0.69295582, -1.56460385,
        1.79997874])]"
28443,movel_fit,"[array([995.69885815, 121.00551096, 832.79726392])]","[array([-0.25119596, -0.17712277, -0.37311729, -0.68270913, -1.56697523,
        1.78281469])]"
28942,movel_fit,"[array([997.29446653, 138.18750967, 835.81253501])]","[array([-0.226017  , -0.16889519, -0.35915718, -0.67148073, -1.56968264,
        1.76565751])]"
29441,movel_fit,"[array([998.63995705, 155.42729483, 838.61082676])]","[array([-0.20029665, -0.16008644, -0.34462446, -0.65923929, -1.5727894 ,
        1.74847806])]"
29940,movel_fit,"[array([999.71961792, 172.72223874, 841.17354619])]","[array([-0.17402067, -0.15065907, -0.32951306, -0.64596086, -1.5763617 ,
        1.73124856])]"
30439,movel_fit,"[array([1000.51747013,  190.06828624,  843.48162096])]","[array([-0.14718011, -0.14058115, -0.31382672, -0.63163152, -1.5804626 ,
        1.71394672])]"
30938,movel_fit,"[array([1001.01739644,  207.45976795,  845.5156167 ])]","[array([-0.11977269, -0.12983102, -0.29758328, -0.6162495 , -1.58514681,
        1.69655896])]"
31437,movel_fit,"[array([1001.2033077 ,  224.88923353,  847.25589532])]","[array([-0.09180406, -0.11839967, -0.28081706, -0.59982647, -1.59045738,
        1.67908186])]"
31936,movel_fit,"[array([1001.05934877,  242.34732127,  848.68281672])]","[array([-0.06328861, -0.10629004, -0.2635787 , -0.5823884 , -1.59642524,
        1.66152147])]"
32435,movel_fit,"[array([1000.57014291,  259.82267975,  849.77698348])]","[array([-0.03425035, -0.09351356, -0.24593254, -0.56397622, -1.60307154,
        1.64389061])]"
32934,movel_fit,"[array([999.72107089, 277.3019542 , 850.5195254 ])]","[array([-0.00472372, -0.08008485, -0.22795223, -0.54464666, -1.61041206,
        1.62620475])]"
33433,movel_fit,"[array([998.49857682, 294.76984544, 850.89241733])]","[array([ 0.02524542, -0.06601614, -0.20971572, -0.52447349, -1.61846219,
        1.6084777 ])]"
33932,movel_fit,"[array([996.89048939, 312.20924331, 850.8788205 ])]","[array([ 0.05559864, -0.051313  , -0.19130095, -0.50354903, -1.62724059,
        1.59071793])]"
34431,movel_fit,"[array([994.88634371, 329.60142997, 850.46343461])]","[array([ 0.08626398, -0.03597262, -0.17278296, -0.48198556, -1.63677051,
        1.5729266 ])]"
34930,movel_fit,"[array([992.47768683, 346.92634233, 849.63284554])]","[array([ 0.11715546, -0.01998475, -0.15423285, -0.45991596, -1.64707817,
        1.55509731])]"
35429,movel_fit,"[array([989.65834883, 364.16287919, 848.37585205])]","[array([ 0.14817329, -0.00333471, -0.13571774, -0.43749311, -1.65818909,
        1.5372172 ])]"
35928,movel_fit,"[array([986.42466245, 381.28923716, 846.68375477])]","[array([ 0.17920518,  0.01399322, -0.11730107, -0.41488758, -1.67012393,
        1.51926861])]"
36427,movel_fit,"[array([982.77561663, 398.28326129, 844.55059135])]","[array([ 0.2101287 ,  0.0320135 , -0.09904168, -0.3922839 , -1.68289583,
        1.50122988])]"
36926,movel_fit,"[array([978.71293343, 415.12280135, 841.97330401])]","[array([ 0.24081438,  0.05073955, -0.08099124, -0.36987586, -1.69651064,
        1.48307477])]"
37425,movel_fit,"[array([974.24106293, 431.786071  , 838.95182815])]","[array([ 0.27112917,  0.07018639, -0.06319018, -0.34786168, -1.7109703 ,
        1.46477024])]"
37924,movel_fit,"[array([969.36709635, 448.25201277, 835.48909496])]","[array([ 0.30093968,  0.09037396, -0.0456637 , -0.3264398 , -1.72627737,
        1.44627349])]"
38423,movel_fit,"[array([964.100602  , 464.5006748 , 831.59094392])]","[array([ 0.33011504,  0.1113284 , -0.02842039, -0.3058055 , -1.74243741,
        1.42753017])]"
38922,movel_fit,"[array([958.4533925 , 480.51360231, 827.26594579])]","[array([ 0.35852936,  0.13307812, -0.01145587, -0.28614787, -1.7594557 ,
        1.40847577])]"
39421,movel_fit,"[array([952.43923339, 496.27423713, 822.52514049])]","[array([ 0.38606443,  0.15564301,  0.00523769, -0.2676462 , -1.77732641,
        1.38904134])]"
39920,movel_fit,"[array([946.07350357, 511.76830271, 817.38169862])]","[array([ 0.41261318,  0.17901825,  0.02165742, -0.25046473, -1.79601524,
        1.36916367])]"
40419,movel_fit,"[array([939.37281827, 526.98413393, 811.85052073])]","[array([ 0.4380843 ,  0.20315665,  0.03777501, -0.23474522, -1.8154407 ,
        1.34879775])]"
40918,movel_fit,"[array([932.35462636, 541.91289646, 805.94779466])]","[array([ 0.46240767,  0.22795724,  0.05352744, -0.22059845, -1.83546211,
        1.32792752])]"
41417,movel_fit,"[array([925.03679769, 556.54863858, 799.69053818])]","[array([ 0.48553894,  0.25326832,  0.06881973, -0.20809722, -1.8558839 ,
        1.3065694 ])]"
41916,movel_fit,"[array([917.43722344, 570.88813598, 793.09616136])]","[array([ 0.50746079,  0.27891094,  0.08354319, -0.19727547, -1.87648277,
        1.28476307])]"
42415,movel_fit,"[array([909.5734614 , 584.93053091, 786.18208744])]","[array([ 0.52817855,  0.30471992,  0.09760574, -0.18813719, -1.89705417,
        1.26254869])]"
42914,movel_fit,"[array([901.46246518, 598.67682507, 778.96546937])]","[array([ 0.54771002,  0.33058675,  0.11096118, -0.18067468, -1.91746069,
        1.23993726])]"
43413,movel_fit,"[array([893.12043398, 612.12934324, 771.46302747])]","[array([ 0.56607344,  0.35648009,  0.12361931, -0.17488919, -1.93765458,
        1.2168901 ])]"
43912,movel_fit,"[array([884.56280065, 625.29131452, 763.69100823])]","[array([ 0.58327989,  0.38242486,  0.1356254 , -0.170802  , -1.95765351,
        1.19332374])]"
44411,movel_fit,"[array([875.80433615, 638.1666897 , 755.66522742])]","[array([ 0.59933591,  0.4084436 ,  0.14701538, -0.1684465 , -1.97747385,
        1.16914532])]"
44910,movel_fit,"[array([866.85929339, 650.76021152, 747.40112084])]","[array([ 0.61425605,  0.43449163,  0.15777224, -0.16784192, -1.99705706,
        1.14430391])]"
45409,movel_fit,"[array([857.74146651, 663.07760226, 738.91370343])]","[array([ 0.62807779,  0.46043257,  0.167816  , -0.16896367, -2.01624217,
        1.11882539])]"
45908,movel_fit,"[array([848.46404293, 675.12560933, 730.21736021])]","[array([ 0.64086574,  0.48608777,  0.17704426, -0.17173532, -2.03482176,
        1.09279522])]"
46407,movel_fit,"[array([839.03922158, 686.91167991, 721.32548489])]","[array([ 0.65269592,  0.51133959,  0.18540053, -0.17606072, -2.05265857,
        1.0662829 ])]"
46906,movel_fit,"[array([829.47777551, 698.44332487, 712.25013885])]","[array([ 0.66363074,  0.53619083,  0.19290298, -0.18187339, -2.06975179,
        1.03927497])]"
47405,movel_fit,"[array([819.78896377, 709.72770066, 703.0020458 ])]","[array([ 0.67372147,  0.5606501 ,  0.1995664 , -0.18912453, -2.08610629,
        1.01175009])]"
47904,movel_fit,"[array([809.98118846, 720.77212094, 693.59118492])]","[array([ 0.6830666 ,  0.58446244,  0.20526037, -0.19764702, -2.101429  ,
        0.98394686])]"
48403,movel_fit,"[array([800.06315997, 731.58522824, 684.02775461])]","[array([ 0.69186305,  0.60707081,  0.20973358, -0.20703862, -2.11509   ,
        0.95649526])]"
48902,movel_fit,"[array([790.04402339, 742.17602669, 674.32236941])]","[array([ 0.70024884,  0.62842869,  0.21305023, -0.21703415, -2.12704228,
        0.9296275 ])]"
49401,movel_fit,"[array([779.93083894, 752.54770215, 664.48430941])]","[array([ 0.70788442,  0.65010726,  0.2159875 , -0.22847276, -2.13904764,
        0.90166037])]"
49900,movel_fit,"[array([769.73132446, 762.7037335 , 654.52260514])]","[array([ 0.71481037,  0.67013246,  0.21754719, -0.24103025, -2.14881089,
        0.87425621])]"
