primitives,points,q_bp
moveabsj,"[array([1544.83220656,  347.8715378 , 1486.10896236])]","[array([ 5.51137272e-01, -1.44694870e-01,  9.12119391e-01, -2.31091994e+00,
        1.36916830e+00, -8.67958669e-04])]"
moveabsj,"[array([1829.00537121,  477.16557658, 1354.91261591])]","[array([ 0.50483902,  0.12057652,  0.71564984, -2.38537408,  1.24718446,
       -0.0074959 ])]"
moveabsj,"[array([1841.93884888,  483.93153858, 1347.61719226])]","[array([ 0.50312101,  0.13279662,  0.70613075, -2.38981475,  1.2414762 ,
       -0.00826889])]"
moveabsj,"[array([1854.59346163,  492.03901874, 1341.27304021])]","[array([ 0.50187337,  0.14472897,  0.69636892, -2.39516304,  1.23588565,
       -0.00952041])]"
moveabsj,"[array([1866.97766291,  501.35229414, 1335.82604076])]","[array([ 0.50102881,  0.15635755,  0.68639956, -2.40136987,  1.23037425,
       -0.01122837])]"
moveabsj,"[array([1879.10044408,  511.80940384, 1331.27447022])]","[array([ 0.50053789,  0.16770111,  0.67623202, -2.40846585,  1.22498059,
       -0.01339636])]"
moveabsj,"[array([1890.98854251,  523.31002854, 1327.57475801])]","[array([ 0.50033199,  0.17879012,  0.66587755, -2.41647056,  1.21971809,
       -0.01600444])]"
moveabsj,"[array([1902.67039592,  535.75875967, 1324.72024557])]","[array([ 0.50037434,  0.189596  ,  0.65530136, -2.42525762,  1.21446564,
       -0.01910845])]"
moveabsj,"[array([1914.1910677 ,  548.97310382, 1322.58168893])]","[array([ 0.50054502,  0.20021348,  0.64455349, -2.43492418,  1.20932854,
       -0.02259329])]"
moveabsj,"[array([1925.59007294,  562.84008829, 1321.13004206])]","[array([ 0.50081714,  0.21061524,  0.63358133, -2.44527191,  1.20414674,
       -0.02652259])]"
moveabsj,"[array([1936.89392236,  577.11092837, 1320.18218971])]","[array([ 0.50108161,  0.22087398,  0.62245744, -2.45627863,  1.19899646,
       -0.03076099])]"
moveabsj,"[array([1948.12219267,  591.60453479, 1319.62522413])]","[array([ 0.50130479,  0.23098505,  0.61118517, -2.46772133,  1.19378694,
       -0.03528919])]"
moveabsj,"[array([1959.27601755,  606.09625407, 1319.26176437])]","[array([ 0.50143592,  0.24098682,  0.59983402, -2.47943335,  1.18853946,
       -0.03998886])]"
moveabsj,"[array([1970.32781149,  620.38095741, 1318.87565868])]","[array([ 0.50146082,  0.25089715,  0.58849099, -2.49117748,  1.18326134,
       -0.04473653])]"
moveabsj,"[array([1981.2197705 ,  634.28357219, 1318.2522073 ])]","[array([ 0.50139866,  0.26071416,  0.57726034, -2.50267692,  1.17796311,
       -0.04940468])]"
moveabsj,"[array([1991.8781356 ,  647.67466046, 1317.149807  ])]","[array([ 0.50129038,  0.27044835,  0.56626643, -2.5136747 ,  1.1726825 ,
       -0.05384023])]"
moveabsj,"[array([2002.20550891,  660.47718909, 1315.32128171])]","[array([ 0.50120726,  0.28009793,  0.55564679, -2.52390231,  1.16744621,
       -0.05789568])]"
