primitives,points,q_bp
moveabsj,"[array([-258.0995708 ,  504.13865246,  561.52785536])]","[array([ 1.07997046,  0.34750005,  1.11155243, -0.61172364, -0.67798883,
        5.0537563 ])]"
moveabsj,"[array([-351.2773779 ,  481.29403926,  590.24896062])]","[array([ 1.30220759,  0.3235354 ,  0.96505285, -0.58532497, -0.64787508,
        5.04746719])]"
moveabsj,"[array([-354.89420208,  480.48526015,  592.86349544])]","[array([ 1.31132059,  0.32149304,  0.95676223, -0.58329895, -0.64708457,
        5.04719319])]"
moveabsj,"[array([-357.74359538,  480.36341723,  596.49902147])]","[array([ 1.31935626,  0.31845476,  0.94727411, -0.58006008, -0.64696795,
        5.04677128])]"
moveabsj,"[array([-359.80535517,  480.93713514,  601.21384182])]","[array([ 1.32621052,  0.31436563,  0.93647353, -0.57587747, -0.64738348,
        5.04637383])]"
moveabsj,"[array([-361.11576846,  482.13748315,  607.00095481])]","[array([ 1.3319    ,  0.30926687,  0.92442263, -0.57069667, -0.6483745 ,
        5.04588549])]"
moveabsj,"[array([-361.71438906,  483.89609398,  613.85555126])]","[array([ 1.33645305,  0.3031874 ,  0.91114032, -0.56454314, -0.64990101,
        5.04525974])]"
moveabsj,"[array([-361.65160496,  486.11104304,  621.73535834])]","[array([ 1.33989841,  0.29620774,  0.89668106, -0.55746851, -0.65195227,
        5.04441482])]"
moveabsj,"[array([-360.993     ,  488.67197229,  630.60182071])]","[array([ 1.34228758,  0.28836362,  0.88106716, -0.54967217, -0.65439576,
        5.04339039])]"
moveabsj,"[array([-359.88931698,  491.39061326,  640.29113857])]","[array([ 1.3438383 ,  0.27987319,  0.86451574, -0.54102664, -0.65732848,
        5.04189733])]"
moveabsj,"[array([-358.44241191,  494.10800126,  650.70076905])]","[array([ 1.34461926,  0.27079777,  0.84709338, -0.53200062, -0.66055208,
        5.04010802])]"
moveabsj,"[array([-356.86335416,  496.60060742,  661.5828784 ])]","[array([ 1.34493656,  0.26140167,  0.82909832, -0.52263768, -0.66412793,
        5.03782708])]"
moveabsj,"[array([-355.36049997,  498.67162789,  672.70550789])]","[array([ 1.34508591,  0.25187433,  0.81079158, -0.51324001, -0.66796311,
        5.03510126])]"
moveabsj,"[array([-354.16132397,  500.13811963,  683.80040819])]","[array([ 1.34542106,  0.24243121,  0.79250692, -0.50409627, -0.67196994,
        5.03200265])]"
moveabsj,"[array([-353.47312426,  500.85276919,  694.55850038])]","[array([ 1.34628205,  0.23335756,  0.77463551, -0.49550292, -0.67611244,
        5.02863362])]"
moveabsj,"[array([-353.50336719,  500.72960185,  704.68746672])]","[array([ 1.34807724,  0.22489505,  0.75759197, -0.48767935, -0.68024818,
        5.02515171])]"
moveabsj,"[array([-354.4051863 ,  499.74014402,  713.89298832])]","[array([ 1.3511466 ,  0.21731332,  0.74180492, -0.48086428, -0.68422702,
        5.02176713])]"
moveabsj,"[array([-356.28684104,  497.90250779,  721.87246015])]","[array([ 1.35577702,  0.21090631,  0.72773567, -0.47527715, -0.68789121,
        5.01870182])]"
moveabsj,"[array([-359.24671725,  495.27101847,  728.34043923])]","[array([ 1.36227217,  0.20593406,  0.71585438, -0.47107283, -0.69099289,
        5.01617086])]"
moveabsj,"[array([-363.36818302,  491.91628152,  732.98180264])]","[array([ 1.37091166,  0.20272258,  0.70664169, -0.46838917, -0.69329666,
        5.01434642])]"
moveabsj,"[array([-368.72300273,  487.89845129,  735.45681694])]","[array([ 1.38193036,  0.20163964,  0.70057353, -0.46745428, -0.69455235,
        5.01342299])]"
moveabsj,"[array([-375.42482124,  483.20359493,  735.43325561])]","[array([ 1.39560582,  0.20297967,  0.69813432, -0.46859854, -0.6944177 ,
        5.01363807])]"
moveabsj,"[array([-383.65770346,  477.70277019,  732.48348644])]","[array([ 1.41230336,  0.20713966,  0.6998725 , -0.47212273, -0.69265756,
        5.01507836])]"
moveabsj,"[array([-393.68795381,  471.07712325,  726.09996807])]","[array([ 1.43248258,  0.21455476,  0.7063856 , -0.47833234, -0.68913697,
        5.01766343])]"
moveabsj,"[array([-405.82781362,  462.83614016,  715.79412119])]","[array([ 1.45664399,  0.22567783,  0.71797978, -0.48778407, -0.68357848,
        5.02134124])]"
moveabsj,"[array([-420.41945168,  452.21868551,  701.03619522])]","[array([ 1.48533654,  0.24101014,  0.73482751, -0.50092348, -0.67579056,
        5.02570548])]"
moveabsj,"[array([-437.62054928,  438.28043587,  681.4372142 ])]","[array([ 1.51884892,  0.26095732,  0.75674865, -0.51811059, -0.66553113,
        5.03011766])]"
moveabsj,"[array([-457.14128937,  420.18334134,  656.98266531])]","[array([ 1.55691987,  0.28577126,  0.78300938, -0.53916561, -0.6525529 ,
        5.0336982 ])]"
moveabsj,"[array([-477.96872913,  397.75108677,  628.43800755])]","[array([ 1.59834226,  0.31531272,  0.81199398, -0.56308457, -0.6366931 ,
        5.0357352 ])]"
moveabsj,"[array([-498.45596493,  371.86469051,  597.63355312])]","[array([ 1.64091575,  0.34842595,  0.84137178, -0.58818572, -0.6181023 ,
        5.03624725])]"
moveabsj,"[array([-516.92307875,  344.4002502 ,  566.95328861])]","[array([ 1.68206805,  0.38335786,  0.86865842, -0.6119191 , -0.5981222 ,
        5.03529614])]"
moveabsj,"[array([-532.22405153,  317.67647641,  539.07615098])]","[array([ 1.71937357,  0.41686516,  0.89170875, -0.63316062, -0.57800331,
        5.03415765])]"
moveabsj,"[array([-544.02872768,  293.69000689,  515.77076566])]","[array([ 1.75126701,  0.44650951,  0.90940879, -0.65035087, -0.56012297,
        5.03265474])]"
moveabsj,"[array([-552.57127975,  274.0463022 ,  498.55128915])]","[array([ 1.77681942,  0.46911906,  0.9210493 , -0.6639729 , -0.54551743,
        5.03189688])]"
moveabsj,"[array([-558.54974301,  260.00190421,  487.56415566])]","[array([ 1.7961998 ,  0.48513982,  0.92569192, -0.67111458, -0.53699568,
        5.02943708])]"
moveabsj,"[array([-562.05293207,  252.45915615,  484.64038461])]","[array([ 1.80809577,  0.48949878,  0.92349936, -0.67531625, -0.53362226,
        5.02874951])]"
