primitives,points,q_bp
moveabsj,"[array([1543.93808711,  347.36832482, 1486.68450381])]","[array([ 5.51182237e-01, -1.46162391e-01,  9.12744606e-01, -2.31073437e+00,
        1.36862987e+00, -1.52047481e-03])]"
moveabsj,"[array([1829.00720798,  477.15728108, 1354.90949314])]","[array([ 0.50485909,  0.12057124,  0.71562297, -2.38527527,  1.24715354,
       -0.00751279])]"
moveabsj,"[array([1841.94470348,  483.91727295, 1347.6109849 ])]","[array([ 0.50313681,  0.13279118,  0.70610349, -2.38971565,  1.24143829,
       -0.0082836 ])]"
moveabsj,"[array([1854.59941253,  492.02890253, 1341.26893708])]","[array([ 0.50189202,  0.14472386,  0.69633874, -2.39505963,  1.23584673,
       -0.00953865])]"
moveabsj,"[array([1866.98291245,  501.34147316, 1335.8194924 ])]","[array([ 0.50104591,  0.15635326,  0.68637286, -2.40127231,  1.23033801,
       -0.01124393])]"
moveabsj,"[array([1879.10276637,  511.79694776, 1331.26763018])]","[array([ 0.50055575,  0.16769287,  0.67620821, -2.40836445,  1.22494138,
       -0.01341296])]"
moveabsj,"[array([1890.99160569,  523.29904517, 1327.56575982])]","[array([ 0.50034824,  0.17878435,  0.66585602, -2.416378  ,  1.21968211,
       -0.01601851])]"
moveabsj,"[array([1902.67150427,  535.7517911 , 1324.71260048])]","[array([ 0.50039256,  0.18958913,  0.65528091, -2.42516621,  1.21443005,
       -0.01912461])]"
moveabsj,"[array([1914.19076567,  548.97749796, 1322.58812557])]","[array([ 0.50057212,  0.20019373,  0.64452414, -2.43481241,  1.20926846,
       -0.02262865])]"
moveabsj,"[array([1925.5868347 ,  562.83705502, 1321.12531624])]","[array([ 0.50083444,  0.21060481,  0.63356805, -2.44519543,  1.20411447,
       -0.02653888])]"
moveabsj,"[array([1936.89084818,  577.11025816, 1320.17916211])]","[array([ 0.50109479,  0.22086503,  0.62244858, -2.4562234 ,  1.19897092,
       -0.030774  ])]"
moveabsj,"[array([1948.12019191,  591.61862011, 1319.63697598])]","[array([ 0.50132441,  0.23096774,  0.61116695, -2.46765925,  1.19374214,
       -0.0353187 ])]"
moveabsj,"[array([1959.27263362,  606.09830046, 1319.26075855])]","[array([ 0.50143856,  0.24098188,  0.59983653, -2.47942788,  1.18853221,
       -0.03999174])]"
moveabsj,"[array([1970.32506704,  620.38217612, 1318.87476846])]","[array([ 0.50145559,  0.25089553,  0.58850043, -2.49120345,  1.18326643,
       -0.04473136])]"
moveabsj,"[array([1981.22080063,  634.29486371, 1318.26324358])]","[array([ 0.50139348,  0.26070851,  0.57726304, -2.50271206,  1.17795614,
       -0.04940827])]"
moveabsj,"[array([1991.87783208,  647.67040688, 1317.14930258])]","[array([ 0.50126712,  0.27045448,  0.56628916, -2.51376606,  1.17271545,
       -0.05381644])]"
moveabsj,"[array([2002.20920308,  660.46984733, 1315.31956215])]","[array([ 0.50117362,  0.28011239,  0.55567392, -2.52403006,  1.16749776,
       -0.05786014])]"
moveabsj,"[array([2012.09908962,  672.63404941, 1312.51737553])]","[array([ 0.50119725,  0.28967157,  0.54557282, -2.53322843,  1.16233023,
       -0.06138637])]"
moveabsj,"[array([2021.4346105 ,  684.1501252 , 1308.47182089])]","[array([ 0.50143116,  0.29913321,  0.5361382 , -2.541114  ,  1.15722774,
       -0.06425046])]"
moveabsj,"[array([2030.11876458,  694.99567102, 1302.91439887])]","[array([ 0.50195914,  0.30850864,  0.52750628, -2.5474371 ,  1.15219887,
       -0.06631273])]"
moveabsj,"[array([2038.0583775 ,  705.07228293, 1295.54975503])]","[array([ 0.50283433,  0.317792  ,  0.51983718, -2.55192936,  1.14722137,
       -0.0674236 ])]"
moveabsj,"[array([2045.17979372,  714.21517215, 1286.00084868])]","[array([ 0.504081  ,  0.32700757,  0.51330559, -2.55430776,  1.14226806,
       -0.06741008])]"
moveabsj,"[array([2051.45445698,  722.14812009, 1273.9095926 ])]","[array([ 0.50567205,  0.33619272,  0.50805126, -2.55426521,  1.13730629,
       -0.06610456])]"
moveabsj,"[array([2056.93671011,  728.48084758, 1258.92519053])]","[array([ 0.5075222 ,  0.34542894,  0.5041357 , -2.55145303,  1.13227434,
       -0.06335375])]"
moveabsj,"[array([2061.80351297,  732.65672523, 1240.66815008])]","[array([ 0.50940028,  0.35487478,  0.5015766 , -2.54572021,  1.12711641,
       -0.05893623])]"
moveabsj,"[array([2066.40539428,  734.1505186 , 1218.92727544])]","[array([ 0.51107057,  0.36471865,  0.50009348, -2.53672805,  1.12150599,
       -0.05281332])]"
moveabsj,"[array([2071.24906644,  732.6312468 , 1193.76496563])]","[array([ 0.51219206,  0.37521889,  0.49919684, -2.52467404,  1.11508332,
       -0.04502357])]"
moveabsj,"[array([2077.01073126,  728.28507332, 1165.77370914])]","[array([ 0.51251189,  0.38655138,  0.49796311, -2.50988999,  1.10705564,
       -0.03599851])]"
moveabsj,"[array([2084.35909286,  721.99808038, 1136.2008698 ])]","[array([ 0.51183215,  0.39877743,  0.49533499, -2.49361045,  1.09672782,
       -0.02637128])]"
moveabsj,"[array([2093.63390909,  715.38622203, 1106.81430023])]","[array([ 0.51026585,  0.41170288,  0.4904041 , -2.47741263,  1.0837199 ,
       -0.01696635])]"
