primitives,points,q_bp
moveabsj,"[array([2116.69984512,  908.27232311, 1054.29152603])]","[array([ 0.56221097,  0.4848661 ,  0.41815516, -2.53473317,  1.03529229,
       -0.03236609])]"
moveabsj,"[array([2112.17772053,  944.39479777, 1081.10497507])]","[array([ 0.57023655,  0.48346551,  0.40871889, -2.5626384 ,  1.04124884,
       -0.04522278])]"
moveabsj,"[array([2109.40793989,  976.56056598, 1105.35709356])]","[array([ 0.57675751,  0.48311159,  0.3979337 , -2.5873581 ,  1.04452061,
       -0.05663039])]"
moveabsj,"[array([2107.2812179 , 1003.34531217, 1122.31000459])]","[array([ 0.58253211,  0.4840423 ,  0.38812982, -2.60519387,  1.04502034,
       -0.06541033])]"
moveabsj,"[array([2105.46780973, 1024.07828792, 1127.96941424])]","[array([ 0.58772222,  0.48705435,  0.38114199, -2.61557874,  1.04347732,
       -0.07018021])]"
moveabsj,"[array([2103.44994524, 1038.56907297, 1119.78574506])]","[array([ 0.59273443,  0.49220289,  0.37824983, -2.61725512,  1.03952353,
       -0.0706142 ])]"
moveabsj,"[array([2101.99586089, 1045.48659708, 1097.11733459])]","[array([ 0.5968378 ,  0.50000218,  0.37947413, -2.61079955,  1.03363976,
       -0.06613505])]"
moveabsj,"[array([2101.76099829, 1043.85783445, 1060.8944113 ])]","[array([ 0.59925343,  0.51064286,  0.38415955, -2.59731115,  1.02592391,
       -0.05660989])]"
moveabsj,"[array([2104.1647267 , 1034.60209646, 1015.81649789])]","[array([ 0.59980247,  0.5232784 ,  0.38886912, -2.57595509,  1.01328136,
       -0.04436966])]"
moveabsj,"[array([2117.2616119 , 1001.08167545,  892.08818701])]","[array([ 0.59766779,  0.55763597,  0.38911606, -2.49952449,  0.95499921,
       -0.01644887])]"
