primitives,points,q_bp
moveabsj,"[array([-375.42571922,  483.22571783,  735.43634444])]","[array([ 1.39561757,  0.20301416,  0.69808   , -0.46859226, -0.69439671,
        5.01364188])]"
moveabsj,"[array([-383.6589667 ,  477.71975042,  732.48472231])]","[array([ 1.41231311,  0.20716813,  0.69983162, -0.47211542, -0.69264378,
        5.01507883])]"
moveabsj,"[array([-393.68973989,  471.08208499,  726.09713812])]","[array([ 1.43248868,  0.21456907,  0.70637607, -0.47832082, -0.68913952,
        5.01765481])]"
moveabsj,"[array([-405.82669439,  462.82675997,  715.78979366])]","[array([ 1.45663853,  0.22567011,  0.71800459, -0.48778214, -0.68359507,
        5.02133305])]"
moveabsj,"[array([-420.41524822,  452.19707893,  701.0309235 ])]","[array([ 1.48532125,  0.24098403,  0.73488165, -0.50092873, -0.67581928,
        5.02569597])]"
moveabsj,"[array([-437.61118556,  438.24829268,  681.44024325])]","[array([ 1.51882053,  0.26089653,  0.7568241 , -0.518142  , -0.66555126,
        5.03012688])]"
moveabsj,"[array([-457.12845056,  420.14424297,  656.99731491])]","[array([ 1.55688467,  0.28567301,  0.78309879, -0.53922142, -0.65255401,
        5.03372961])]"
moveabsj,"[array([-477.95134624,  397.7148447 ,  628.46326064])]","[array([ 1.59829804,  0.31519267,  0.81207698, -0.56317297, -0.6366719 ,
        5.03579546])]"
moveabsj,"[array([-498.4389661 ,  371.82871785,  597.65689211])]","[array([ 1.6408756 ,  0.34831114,  0.84145863, -0.58826227, -0.61808732,
        5.03629545])]"
moveabsj,"[array([-516.90962727,  344.38180223,  566.98232016])]","[array([ 1.6820356 ,  0.38324986,  0.86870608, -0.61201301, -0.59807866,
        5.03537248])]"
moveabsj,"[array([-532.2211098 ,  317.69397492,  539.11442865])]","[array([ 1.71935734,  0.41676909,  0.89167243, -0.63330161, -0.57789907,
        5.03430726])]"
moveabsj,"[array([-544.03678655,  293.71066251,  515.77001042])]","[array([ 1.75127977,  0.44653335,  0.90935684, -0.65036209, -0.56009895,
        5.03268269])]"
moveabsj,"[array([-552.56783391,  274.0800505 ,  498.60235923])]","[array([ 1.77678779,  0.46898559,  0.92098634, -0.6642109 , -0.54536625,
        5.03213887])]"
moveabsj,"[array([-558.56257404,  260.03939824,  487.55123885])]","[array([ 1.7962126 ,  0.48521402,  0.92559489, -0.67112309, -0.53697654,
        5.0294617 ])]"
moveabsj,"[array([-562.05617235,  252.45639639,  484.62781271])]","[array([ 1.80810753,  0.48953752,  0.92349991, -0.67526063, -0.53365177,
        5.0286984 ])]"
moveabsj,"[array([-563.29644529,  252.35730502,  490.18863234])]","[array([ 1.81205371,  0.48239062,  0.91338856, -0.67492993, -0.53695333,
        5.02865082])]"
moveabsj,"[array([-562.2538606 ,  260.48953869,  504.6208983 ])]","[array([ 1.8077125 ,  0.46471947,  0.8935616 , -0.66868073, -0.54743714,
        5.02878159])]"
moveabsj,"[array([-557.88964659,  275.80001426,  528.90943607])]","[array([ 1.7938441 ,  0.43471858,  0.865391  , -0.65703889, -0.56455537,
        5.02962456])]"
moveabsj,"[array([-549.76853881,  296.26964618,  562.46416175])]","[array([ 1.77172923,  0.39463829,  0.82945937, -0.63678458, -0.5879534 ,
        5.02880957])]"
moveabsj,"[array([-537.61819978,  319.37344693,  603.51390208])]","[array([ 1.74223909,  0.3483368 ,  0.78470479, -0.61154322, -0.61406803,
        5.02766282])]"
moveabsj,"[array([-522.93736333,  339.92727244,  647.35543224])]","[array([ 1.70986086,  0.30141577,  0.73458885, -0.58406166, -0.64022058,
        5.02445203])]"
moveabsj,"[array([-508.87673345,  353.41439265,  687.79684945])]","[array([ 1.68084693,  0.25968923,  0.68479667, -0.55873992, -0.66444998,
        5.01836288])]"
moveabsj,"[array([-498.3756732 ,  358.59826704,  720.19356558])]","[array([ 1.66037634,  0.22671439,  0.64151657, -0.53889329, -0.68552919,
        5.01066484])]"
moveabsj,"[array([-492.62518865,  357.0327477 ,  742.52413045])]","[array([ 1.65057228,  0.2032775 ,  0.61042288, -0.52545513, -0.70235111,
        5.0035489 ])]"
moveabsj,"[array([-491.50291688,  352.57084431,  754.44346901])]","[array([ 1.65095902,  0.19152818,  0.59207403, -0.52024835, -0.71196907,
        5.0007662 ])]"
moveabsj,"[array([-495.05910762,  346.29768879,  754.67315299])]","[array([ 1.66180551,  0.19170996,  0.59148426, -0.52200899, -0.71377832,
        5.00182422])]"
moveabsj,"[array([-503.63163227,  338.84784867,  742.15751151])]","[array([ 1.68363209,  0.20654872,  0.6079842 , -0.5306675 , -0.70749721,
        5.00610823])]"
moveabsj,"[array([-517.18404125,  327.4357213 ,  718.01541977])]","[array([ 1.71659929,  0.23313249,  0.63953265, -0.55020838, -0.69116534,
        5.01591223])]"
moveabsj,"[array([-535.92323401,  307.88634343,  681.33127094])]","[array([ 1.76247521,  0.27292298,  0.68369225, -0.57819535, -0.66790693,
        5.02605445])]"
moveabsj,"[array([-586.61983775,  211.40946597,  559.40578812])]","[array([ 1.91904069,  0.41333466,  0.81983975, -0.65189365, -0.59683233,
        5.03514169])]"
