primitives,points,q_bp
moveabsj,"[array([1545.69316094,  348.33633918, 1485.53471747])]","[array([ 5.51081974e-01, -1.43269670e-01,  9.11529698e-01, -2.31110590e+00,
        1.36970758e+00, -2.13762692e-04])]"
moveabsj,"[array([1828.98568054,  477.20750745, 1354.92581411])]","[array([ 0.50481174,  0.12058815,  0.71571288, -2.38558957,  1.24727343,
       -0.00746748])]"
moveabsj,"[array([1841.91692117,  483.99308606, 1347.64131706])]","[array([ 0.50310331,  0.13280929,  0.70618689, -2.39003182,  1.24156998,
       -0.00825111])]"
moveabsj,"[array([1854.57257638,  492.08661266, 1341.28904625])]","[array([ 0.50185007,  0.14474005,  0.69642897, -2.39537554,  1.23597482,
       -0.00949471])]"
moveabsj,"[array([1866.958786  ,  501.39766691, 1335.84257357])]","[array([ 0.50100065,  0.15637597,  0.68646065, -2.40159913,  1.23047943,
       -0.0111952 ])]"
moveabsj,"[array([1879.08619877,  511.8477798 , 1331.28648211])]","[array([ 0.50050206,  0.16772885,  0.67629443, -2.40871171,  1.22510009,
       -0.01335197])]"
moveabsj,"[array([1890.97891479,  523.34610246, 1327.59548551])]","[array([ 0.50029924,  0.17880766,  0.66592729, -2.41668903,  1.21981009,
       -0.0159731 ])]"
moveabsj,"[array([1902.66721276,  535.76926083, 1324.71843648])]","[array([ 0.5003208 ,  0.18963633,  0.65536538, -2.42551736,  1.2145986 ,
       -0.0190413 ])]"
moveabsj,"[array([1914.19420986,  548.98980042, 1322.59586372])]","[array([ 0.50050287,  0.20023853,  0.64459357, -2.43513273,  1.20941626,
       -0.02255316])]"
moveabsj,"[array([1925.59546741,  562.83405515, 1321.13005227])]","[array([ 0.5007679 ,  0.21064647,  0.63362489, -2.44547036,  1.20424374,
       -0.02646747])]"
moveabsj,"[array([1936.90218063,  577.10726301, 1320.19502704])]","[array([ 0.50104761,  0.22089007,  0.62247771, -2.45640865,  1.19905086,
       -0.03073225])]"
moveabsj,"[array([1948.13384745,  591.59753022, 1319.63524827])]","[array([ 0.50128064,  0.23099987,  0.61119078, -2.46780038,  1.19382272,
       -0.03526995])]"
moveabsj,"[array([1959.28714837,  606.08837206, 1319.26829771])]","[array([ 0.50142749,  0.24099618,  0.59982499, -2.47944499,  1.18855005,
       -0.03998412])]"
moveabsj,"[array([1970.33398143,  620.37546732, 1318.88461849])]","[array([ 0.501474  ,  0.2508944 ,  0.58846612, -2.49110643,  1.18323992,
       -0.04475425])]"
moveabsj,"[array([1981.2224321 ,  634.28745417, 1318.25876488])]","[array([ 0.5014338 ,  0.26070574,  0.57722028, -2.50253317,  1.17791539,
       -0.04944243])]"
moveabsj,"[array([1991.87175775,  647.69044533, 1317.1565582 ])]","[array([ 0.5013506 ,  0.27042728,  0.56621511, -2.5134533 ,  1.17260271,
       -0.05390238])]"
moveabsj,"[array([2002.18736299,  660.509589  , 1315.3305445 ])]","[array([ 0.50129818,  0.28005983,  0.55558241, -2.52358856,  1.16732559,
       -0.05798922])]"
moveabsj,"[array([2012.06025676,  672.69561494, 1312.53120266])]","[array([ 0.50135945,  0.28959346,  0.54546968, -2.53267537,  1.16210119,
       -0.06155589])]"
moveabsj,"[array([2021.383701  ,  684.22868129, 1308.49082691])]","[array([ 0.50162476,  0.29903115,  0.53602245, -2.54046009,  1.15694197,
       -0.06445716])]"
moveabsj,"[array([2030.05537696,  695.07824541, 1302.93257372])]","[array([ 0.5021769 ,  0.30837603,  0.52738716, -2.54668682,  1.15184667,
       -0.06655158])]"
moveabsj,"[array([2037.978153  ,  705.14937725, 1295.55785545])]","[array([ 0.50307357,  0.31762409,  0.51972495, -2.55107997,  1.14679895,
       -0.06768969])]"
moveabsj,"[array([2045.09442669,  714.28378454, 1286.00856467])]","[array([ 0.50433852,  0.32681138,  0.51318458, -2.55335454,  1.1417761 ,
       -0.06770667])]"
moveabsj,"[array([2051.3838338 ,  722.19820035, 1273.90913935])]","[array([ 0.50593527,  0.33598833,  0.50790871, -2.55322491,  1.13675574,
       -0.06642014])]"
moveabsj,"[array([2056.90876107,  728.48880419, 1258.91234034])]","[array([ 0.50778025,  0.3452263 ,  0.50394651, -2.55029752,  1.13164129,
       -0.06368908])]"
moveabsj,"[array([2061.83886016,  732.62481519, 1240.64336297])]","[array([ 0.50966229,  0.35467575,  0.50130433, -2.54437969,  1.12635065,
       -0.05931607])]"
moveabsj,"[array([2066.50476089,  734.08760992, 1218.90265362])]","[array([ 0.51132201,  0.3645223 ,  0.499744  , -2.53526864,  1.12061785,
       -0.05323382])]"
moveabsj,"[array([2071.41323312,  732.55596283, 1193.77681158])]","[array([ 0.51242117,  0.375005  ,  0.49876986, -2.52315644,  1.11405196,
       -0.04550064])]"
moveabsj,"[array([2077.21494996,  728.2081747 , 1165.84678272])]","[array([ 0.51266126,  0.38633212,  0.49754164, -2.50863003,  1.10603195,
       -0.03645651])]"
moveabsj,"[array([2084.56145409,  721.94083255, 1136.33763274])]","[array([ 0.5118578 ,  0.39859445,  0.49502607, -2.49295291,  1.09594934,
       -0.02669853])]"
moveabsj,"[array([2093.79809487,  715.36005424, 1107.01035984])]","[array([ 0.51013589,  0.41162157,  0.49030883, -2.47767987,  1.0834702 ,
       -0.01702621])]"
moveabsj,"[array([2104.62042312,  710.37344223, 1079.85150087])]","[array([ 0.50796562,  0.42489732,  0.48310259, -2.46437668,  1.06901423,
       -0.00820596])]"
moveabsj,"[array([2116.15750552,  708.52044654, 1056.22594261])]","[array([ 5.05974022e-01,  4.37856833e-01,  4.73932438e-01, -2.45426967e+00,
        1.05378715e+00, -6.32953875e-04])]"
