breakpoints,primitives,p_bp,q_bp
0,moveabsj,"[array([1930.85377651,  818.99238557, 1595.133695  ])]","[array([ 0.47871894,  0.07064104,  0.53074078, -2.8606216 ,  0.85094086,
        0.05931615])]"
1665,movel,"[array([1920.99190261,  869.91735356, 1564.5064072 ])]","[array([ 0.49948581,  0.08247729,  0.53345873, -2.86941686,  0.84132296,
        0.05680098])]"
3332,movel,"[array([1910.11208947,  919.96975884, 1525.40794913])]","[array([ 0.52095014,  0.09411126,  0.53801893, -2.87298761,  0.82442665,
        0.05765316])]"
4999,movel,"[array([1894.10990738,  971.40345836, 1490.64567502])]","[array([ 0.54291892,  0.10365341,  0.54310778, -2.88064846,  0.80931723,
        0.05593989])]"
6665,movel,"[array([1874.19890488, 1023.61170408, 1460.62199267])]","[array([ 0.56558488,  0.11168057,  0.54758892, -2.89001375,  0.79566565,
        0.05317978])]"
8332,movel,"[array([1851.27068046, 1076.40335183, 1436.96588174])]","[array([ 0.58902015,  0.11863473,  0.55027904, -2.90005513,  0.78424218,
        0.05003359])]"
9999,movel,"[array([1826.56206347, 1129.20478409, 1419.00014119])]","[array([ 0.61307635,  0.12512912,  0.5506479 , -2.90928549,  0.77455579,
        0.04744629])]"
11665,movel,"[array([1801.12118796, 1181.32469162, 1404.29220363])]","[array([ 0.63748249,  0.13169821,  0.54893161, -2.91640924,  0.76518696,
        0.04623183])]"
13332,movel,"[array([1775.44327604, 1232.43645081, 1391.22511364])]","[array([ 0.66203781,  0.13859977,  0.54545951, -2.92100227,  0.75528866,
        0.04665032])]"
14999,movel,"[array([1749.78070327, 1282.37069628, 1379.31521019])]","[array([ 0.68656543,  0.14591176,  0.54039053, -2.92313105,  0.74472388,
        0.04864684])]"
16665,movel,"[array([1724.30596335, 1331.03661925, 1368.35401691])]","[array([ 0.71092654,  0.15366461,  0.5338346 , -2.92293269,  0.73351743,
        0.05212672])]"
18332,movel,"[array([1699.12357839, 1378.45362502, 1358.21878679])]","[array([ 0.73505018,  0.16188577,  0.52585997, -2.92051004,  0.72172736,
        0.0570274 ])]"
19999,movel,"[array([1674.39287353, 1424.56912942, 1348.96941438])]","[array([ 0.75883895,  0.17058839,  0.51648815, -2.91592337,  0.70954186,
        0.06330948])]"
21665,movel,"[array([1650.29669583, 1469.28232682, 1340.45957874])]","[array([ 0.78220068,  0.17978422,  0.50579471, -2.90908853,  0.69700867,
        0.0710298 ])]"
23332,movel,"[array([1626.98204028, 1512.47765102, 1332.11241816])]","[array([ 0.80508667,  0.18947343,  0.49395625, -2.89968493,  0.68381376,
        0.0804138 ])]"
24999,movel,"[array([1604.65892272, 1553.92207138, 1323.45497972])]","[array([ 0.82740886,  0.19961483,  0.48113722, -2.88729208,  0.66968535,
        0.09175377])]"
26665,movel,"[array([1583.61032198, 1593.40794271, 1314.61383636])]","[array([ 0.84906922,  0.21018959,  0.46732933, -2.87154968,  0.65487596,
        0.10529388])]"
28332,movel,"[array([1564.16629114, 1630.75228666, 1305.9058475 ])]","[array([ 0.86998346,  0.22122504,  0.45246523, -2.85205609,  0.63993813,
        0.12129381])]"
29999,movel,"[array([1546.71455371, 1665.56470258, 1297.18747987])]","[array([ 0.89000992,  0.23270011,  0.43667313, -2.8282285 ,  0.62517822,
        0.14012416])]"
31665,movel,"[array([1531.62653038, 1697.39228103, 1288.06802319])]","[array([ 0.908991  ,  0.2445741 ,  0.42018125, -2.79944853,  0.61080095,
        0.16217315])]"
33332,movel,"[array([1519.23858677, 1725.94514126, 1278.50402363])]","[array([ 0.9267752 ,  0.25690799,  0.40313389, -2.76554228,  0.59758252,
        0.1874891 ])]"
34999,movel,"[array([1509.76084203, 1751.09894182, 1268.46538238])]","[array([ 0.94319412,  0.26982063,  0.385734  , -2.72707373,  0.58651818,
        0.21557851])]"
36665,movel,"[array([1502.99725517, 1773.05115585, 1257.24264222])]","[array([ 0.95818546,  0.28339184,  0.36827512, -2.68496845,  0.57760319,
        0.24576505])]"
38332,movel,"[array([1498.28611729, 1792.4071339 , 1243.55821742])]","[array([ 0.97183768,  0.297625  ,  0.35095703, -2.64005705,  0.56944066,
        0.27759894])]"
39999,movel,"[array([1494.6848062 , 1809.95061876, 1225.84772274])]","[array([ 0.9842689 ,  0.31237664,  0.33382207, -2.59265809,  0.55932547,
        0.31119703])]"
41665,movel,"[array([1491.33103952, 1826.60996766, 1203.17715848])]","[array([ 0.99552813,  0.32762574,  0.31661232, -2.54308642,  0.54489905,
        0.34676938])]"
43332,movel,"[array([1487.81618858, 1843.42572275, 1176.38481276])]","[array([ 1.00560366,  0.34374982,  0.29886536, -2.49306878,  0.52658571,
        0.38331969])]"
44999,movel,"[array([1484.020148  , 1860.84483255, 1145.80616037])]","[array([ 1.01439945,  0.36098684,  0.28027709, -2.44316123,  0.50430107,
        0.42064141])]"
46665,movel,"[array([1480.07853287, 1879.02958144, 1111.77773456])]","[array([ 1.02174958,  0.3795981 ,  0.26062014, -2.39377943,  0.4782408 ,
        0.45855689])]"
48332,movel,"[array([1476.36448674, 1897.88851493, 1075.74603283])]","[array([ 1.02765155,  0.39975075,  0.23996759, -2.34627641,  0.45063745,
        0.49588755])]"
49999,movel,"[array([1472.35737718, 1918.58438   , 1040.90421845])]","[array([ 1.03287595,  0.42134976,  0.21848588, -2.30488195,  0.42509615,
        0.52925836])]"
